post_id,platform,content_type,likes,comments,shares,views,engagement_rate_percent,hashtags,posting_time,post_date
15374,Facebook,Carousel,183654,3171,5842,580427,33.19,#trending,Afternoon,2025-04-19
15375,Facebook,Reel,119685,10368,793,435062,30.08,#viral,Morning,2026-04-19
15376,Facebook,Reel,11715,897,1185,152883,9.02,#marketing,Morning,2025-05-06
15377,Facebook,Reel,144082,4476,2496,377228,40.04,#foodie,Morning,2025-07-15
15378,TikTok,Short,187619,5329,5479,833469,23.81,#tech,Evening,2025-10-02
15379,LinkedIn,Reel,429918,19850,2068,914024,49.43,#travel,Night,2025-06-13
15380,Twitter,Story,200287,13202,4668,843110,25.88,#trending,Night,2025-03-23
15381,YouTube,Short,105218,3382,5003,644940,17.61,#foodie,Evening,2025-07-26
15382,TikTok,Story,116852,6236,7366,260459,50.09,#travel,Morning,2026-03-29
15383,TikTok,Reel,12235,59,76,248635,4.98,#marketing,Evening,2025-02-23
15384,LinkedIn,Reel,415661,33102,54904,920086,54.74,#travel,Evening,2024-11-26
15385,YouTube,Story,281673,14035,25556,833260,38.56,#fitness,Afternoon,2025-06-07
15386,YouTube,Image,12952,83,17,923892,1.41,#marketing,Afternoon,2025-04-02
15387,TikTok,Story,8922,337,457,44562,21.8,#fashion,Afternoon,2025-02-22
15388,TikTok,Carousel,13463,172,201,183231,7.55,#fitness,Morning,2026-05-01
15389,TikTok,Carousel,129233,10095,4473,379147,37.93,#fashion,Evening,2024-08-06
15390,YouTube,Video,64328,1116,1272,307800,21.68,#foodie,Morning,2025-12-27
15391,Facebook,Story,594,52,77,25822,2.8,#viral,Afternoon,2024-10-09
15392,LinkedIn,Reel,270867,24393,1335,799558,37.09,#travel,Afternoon,2025-10-18
15393,Twitter,Story,196510,13988,22306,607251,38.34,#trending,Morning,2025-05-30
15394,LinkedIn,Carousel,108647,7022,7557,719770,17.12,#travel,Morning,2025-12-21
15395,Facebook,Reel,56172,1548,1399,124069,47.65,#travel,Afternoon,2024-07-08
15396,Instagram,Short,149079,14500,27846,566261,33.81,#fitness,Evening,2026-02-28
15397,Twitter,Carousel,96258,2953,3233,809341,12.66,#fashion,Afternoon,2025-09-29
15398,Twitter,Carousel,148811,1072,2068,731498,20.77,#viral,Morning,2026-05-07
15399,YouTube,Video,7092,191,326,643658,1.18,#fitness,Evening,2025-07-01
15400,TikTok,Story,184955,13357,17350,423642,50.91,#fashion,Afternoon,2024-10-12
15401,Facebook,Story,131245,10739,10545,323498,47.15,#fitness,Evening,2025-04-10
15402,LinkedIn,Short,330969,28377,52987,761626,54.14,#fitness,Afternoon,2025-08-15
15403,Instagram,Story,149261,9991,6888,355260,46.77,#marketing,Afternoon,2024-08-13
15404,YouTube,Image,130256,4867,5496,719250,19.55,#viral,Morning,2025-07-01
15405,LinkedIn,Short,132635,8890,16475,524498,30.12,#trending,Afternoon,2025-09-28
15406,YouTube,Story,161098,8024,4601,647757,26.82,#travel,Night,2024-08-04
15407,LinkedIn,Story,49943,3716,3491,807098,7.08,#travel,Afternoon,2024-10-23
15408,Facebook,Image,144,17,20,140362,0.13,#fashion,Night,2025-02-16
15409,Twitter,Short,144196,2449,1804,683175,21.73,#travel,Evening,2025-09-03
15410,Instagram,Reel,55088,3400,1776,743218,8.11,#foodie,Night,2025-05-21
15411,TikTok,Short,155783,11758,6797,452356,38.54,#tech,Evening,2025-03-23
15412,YouTube,Short,124098,9219,5149,807838,17.14,#fitness,Afternoon,2025-05-17
15413,Twitter,Carousel,39418,2992,2053,709096,6.27,#foodie,Evening,2026-03-11
15414,TikTok,Video,98282,1219,2058,681404,14.9,#tech,Evening,2026-01-31
15415,Twitter,Image,10517,893,5,270543,4.22,#trending,Afternoon,2025-08-20
15416,YouTube,Short,97596,562,498,258912,38.1,#fitness,Evening,2024-10-14
15417,LinkedIn,Video,102637,2211,266,943004,11.15,#tech,Evening,2026-04-22
15418,Facebook,Story,39286,434,845,192625,21.06,#foodie,Evening,2025-08-23
15419,Twitter,Reel,48898,367,463,381190,13.05,#fashion,Morning,2025-07-31
15420,Instagram,Story,56030,1087,1016,124143,46.83,#tech,Evening,2024-08-29
15421,TikTok,Short,119905,758,99,294936,40.95,#trending,Afternoon,2025-06-10
15422,Instagram,Carousel,316314,28515,6859,702229,50.08,#fitness,Evening,2025-01-11
15423,TikTok,Image,84059,6361,12084,647779,15.82,#travel,Afternoon,2024-11-15
15424,Twitter,Carousel,289,15,23,58658,0.56,#tech,Morning,2025-03-05
15425,Twitter,Image,38801,1794,477,647739,6.34,#foodie,Afternoon,2025-09-02
15426,Facebook,Reel,92819,8915,13865,917948,12.59,#trending,Afternoon,2024-09-05
15427,LinkedIn,Reel,275199,13850,27006,822660,38.42,#viral,Afternoon,2026-03-26
15428,LinkedIn,Short,22801,357,596,652942,3.64,#travel,Afternoon,2024-12-18
15429,YouTube,Video,286294,15805,11334,985036,31.82,#fashion,Evening,2025-12-09
15430,TikTok,Carousel,26356,2607,4406,632112,5.28,#fitness,Evening,2026-04-01
15431,Facebook,Video,32776,901,1549,423312,8.32,#marketing,Morning,2025-10-04
15432,Instagram,Video,334675,11925,18310,744657,49.0,#fashion,Afternoon,2025-07-05
15433,Facebook,Short,6032,398,717,466082,1.53,#tech,Evening,2025-11-16
15434,LinkedIn,Reel,112374,14,12,258469,43.49,#tech,Morning,2025-11-05
15435,Facebook,Short,100882,973,329,701171,14.57,#travel,Afternoon,2025-09-20
15436,Instagram,Short,64524,2483,3009,954638,7.33,#viral,Evening,2025-11-02
15437,Instagram,Reel,14886,799,724,31965,51.33,#viral,Night,2025-01-29
15438,YouTube,Story,248447,9814,16330,843276,32.56,#fashion,Afternoon,2025-02-17
15439,YouTube,Image,136728,10844,4930,474752,32.12,#tech,Night,2025-12-25
15440,Instagram,Image,204938,6790,3985,649283,33.22,#tech,Afternoon,2025-05-14
15441,Instagram,Video,176380,3564,7072,911253,20.52,#marketing,Evening,2025-08-08
15442,Facebook,Video,30319,106,205,276097,11.09,#trending,Evening,2024-07-06
15443,TikTok,Video,159050,15300,20635,450829,43.25,#viral,Morning,2024-06-20
15444,TikTok,Carousel,135610,1407,214,464266,29.56,#marketing,Night,2024-12-20
15445,Twitter,Image,21579,199,101,445585,4.91,#fashion,Evening,2025-12-28
15446,YouTube,Video,90014,4960,7515,260729,39.31,#fitness,Afternoon,2026-01-17
15447,Facebook,Story,17978,1601,1035,523322,3.94,#fitness,Night,2025-04-24
15448,Instagram,Video,288067,26304,45482,696651,51.65,#travel,Afternoon,2025-11-01
15449,TikTok,Short,129711,7501,7674,280808,51.6,#fitness,Afternoon,2026-02-04
15450,YouTube,Story,47606,1788,2361,476561,10.86,#trending,Night,2024-12-20
15451,TikTok,Video,191491,16864,22179,503017,45.83,#marketing,Night,2026-03-28
15452,YouTube,Story,169593,3455,5195,507689,35.11,#marketing,Morning,2025-05-09
15453,LinkedIn,Video,11050,40,41,843836,1.32,#foodie,Evening,2026-01-08
15454,YouTube,Story,32019,812,158,263131,12.54,#trending,Night,2024-07-09
15455,Facebook,Reel,14740,781,356,551963,2.88,#marketing,Afternoon,2025-09-05
15456,Instagram,Image,323195,15449,1847,907633,37.51,#travel,Afternoon,2026-05-07
15457,YouTube,Short,232109,11382,9089,662318,38.14,#fitness,Night,2025-07-13
15458,Instagram,Story,62582,3342,2007,149673,45.39,#fashion,Night,2026-01-13
15459,TikTok,Carousel,9061,692,712,38321,27.31,#fashion,Evening,2025-10-17
15460,TikTok,Carousel,11532,761,1034,302668,4.4,#marketing,Afternoon,2024-12-31
15461,Instagram,Story,638,27,26,372070,0.19,#foodie,Evening,2026-04-24
15462,Instagram,Carousel,47601,157,239,660530,7.27,#viral,Morning,2026-04-25
15463,Facebook,Image,298056,7999,8584,992489,31.7,#trending,Morning,2025-11-22
15464,TikTok,Story,150735,51,85,677246,22.28,#tech,Evening,2025-12-04
15465,TikTok,Carousel,313837,30014,31303,699416,53.64,#foodie,Afternoon,2026-05-07
15466,Twitter,Video,229290,1034,645,897183,25.74,#tech,Night,2025-02-13
15467,Facebook,Carousel,143521,6237,5875,312002,49.88,#foodie,Evening,2026-02-01
15468,Twitter,Story,10031,836,1272,49848,24.35,#marketing,Night,2025-01-02
15469,Instagram,Short,62808,2422,955,664102,9.97,#trending,Morning,2024-09-09
15470,Facebook,Short,88580,7201,11320,203587,52.61,#foodie,Afternoon,2024-12-11
15471,YouTube,Video,17659,699,40,64460,28.54,#tech,Morning,2024-09-18
15472,YouTube,Short,25934,2397,2823,71122,43.8,#foodie,Afternoon,2026-02-26
15473,Instagram,Carousel,142900,11071,15815,777535,21.84,#travel,Afternoon,2026-04-14
15474,YouTube,Reel,987,66,117,22219,5.27,#fashion,Evening,2025-04-11
15475,Twitter,Carousel,9476,422,787,725991,1.47,#fitness,Evening,2025-11-27
15476,Instagram,Image,29995,585,934,62956,50.06,#foodie,Afternoon,2026-02-23
15477,Facebook,Reel,225983,2402,2208,644722,35.77,#foodie,Afternoon,2026-05-08
15478,TikTok,Short,11548,946,1121,62681,21.72,#tech,Afternoon,2025-03-12
15479,Twitter,Carousel,132059,2960,4344,619382,22.5,#trending,Morning,2024-08-11
15480,YouTube,Story,37587,489,900,206367,18.89,#foodie,Morning,2025-12-31
15481,YouTube,Short,144997,2406,2639,337635,44.44,#tech,Afternoon,2024-07-27
15482,LinkedIn,Carousel,12827,1000,1009,38290,38.75,#fashion,Afternoon,2025-07-27
15483,Facebook,Short,43474,4177,8142,105051,53.11,#tech,Morning,2024-09-20
15484,LinkedIn,Image,252356,3228,3328,505278,51.24,#marketing,Afternoon,2025-04-20
15485,YouTube,Carousel,237929,14551,25816,510927,54.47,#fitness,Evening,2025-03-09
15486,TikTok,Image,68537,2244,4282,623814,12.03,#fitness,Evening,2025-01-21
15487,Instagram,Video,17116,571,511,210126,8.66,#travel,Evening,2024-12-28
15488,Facebook,Carousel,248602,23834,41119,629108,49.84,#fashion,Night,2025-07-22
15489,Twitter,Image,71266,6209,8598,292481,29.43,#fitness,Night,2026-03-07
15490,LinkedIn,Story,245635,1100,1800,797470,31.17,#marketing,Afternoon,2025-11-07
15491,Instagram,Reel,68058,1218,1946,866793,8.22,#fitness,Afternoon,2025-11-21
15492,TikTok,Video,66921,3232,6203,136948,55.76,#viral,Morning,2025-02-10
15493,YouTube,Video,330624,16140,13117,759881,47.36,#foodie,Night,2024-08-21
15494,YouTube,Image,27620,735,903,880794,3.32,#fashion,Evening,2026-01-14
15495,Instagram,Carousel,44850,2696,3198,124537,40.75,#trending,Evening,2024-06-12
15496,Facebook,Carousel,13489,690,343,42001,34.58,#trending,Night,2025-01-17
15497,YouTube,Image,81613,2192,715,592967,14.25,#travel,Evening,2024-06-23
15498,YouTube,Reel,139558,12902,23127,424980,41.32,#fashion,Afternoon,2025-03-28
15499,LinkedIn,Reel,157628,42,29,553537,28.49,#foodie,Evening,2026-03-07
15500,TikTok,Image,309888,30219,21067,836916,43.16,#tech,Evening,2026-03-25
15501,Instagram,Video,143407,14017,24507,917189,19.84,#tech,Morning,2025-03-30
15502,TikTok,Carousel,13362,705,691,145615,10.13,#travel,Evening,2025-05-25
15503,Instagram,Video,56118,752,792,225567,25.56,#viral,Afternoon,2026-03-24
15504,Instagram,Reel,45984,3007,2732,147599,35.04,#fashion,Morning,2024-08-09
15505,Twitter,Reel,218094,10136,5244,672029,34.74,#marketing,Morning,2026-03-20
15506,TikTok,Reel,367581,3480,445,884987,41.98,#tech,Night,2026-04-30
15507,LinkedIn,Video,148688,5686,4398,417380,38.04,#marketing,Afternoon,2024-10-17
15508,Twitter,Image,195052,3652,4110,741657,27.35,#fashion,Afternoon,2024-12-23
15509,Instagram,Carousel,110196,10331,16310,917502,14.91,#fashion,Evening,2024-07-10
15510,Instagram,Story,425205,36035,65595,897779,58.68,#fitness,Afternoon,2025-02-03
15511,TikTok,Reel,38539,2736,1527,242019,17.69,#travel,Night,2025-02-11
15512,Twitter,Reel,73798,3210,4120,207717,39.06,#marketing,Afternoon,2025-07-03
15513,Facebook,Carousel,297311,42,18,793671,37.47,#fashion,Night,2024-09-24
15514,TikTok,Reel,23795,1684,1597,889726,3.04,#trending,Night,2024-05-14
15515,Instagram,Short,326413,9697,8303,774389,44.48,#fashion,Morning,2025-06-11
15516,Instagram,Carousel,72403,3401,4996,888885,9.09,#viral,Night,2024-09-22
15517,YouTube,Short,143843,10986,3902,292759,54.22,#fitness,Evening,2025-12-12
15518,Instagram,Short,79251,4942,5132,599369,14.9,#viral,Evening,2025-11-02
15519,Twitter,Video,66982,1833,2528,306376,23.29,#fitness,Night,2026-03-23
15520,Twitter,Reel,165546,6166,5133,368311,48.02,#tech,Night,2025-01-18
15521,Facebook,Reel,151860,1889,1559,394164,39.4,#travel,Evening,2026-01-07
15522,Twitter,Video,4718,144,194,427401,1.18,#fashion,Night,2024-10-27
15523,Twitter,Short,96157,1208,1252,196304,50.24,#fashion,Afternoon,2024-06-10
15524,Instagram,Story,161466,6563,1903,680564,24.97,#fashion,Morning,2024-08-16
15525,Facebook,Image,145033,1880,1324,565602,26.21,#foodie,Morning,2024-10-27
15526,Instagram,Carousel,196111,206,347,810410,24.27,#fitness,Evening,2025-06-19
15527,Facebook,Image,218986,11256,5155,829288,28.39,#viral,Afternoon,2024-07-29
15528,TikTok,Image,98112,3186,1661,289604,35.55,#tech,Afternoon,2024-08-11
15529,Twitter,Short,29814,2921,4076,143265,25.69,#marketing,Evening,2025-07-11
15530,YouTube,Carousel,81417,7125,1045,710069,12.62,#viral,Night,2025-07-16
15531,YouTube,Carousel,25057,334,605,195744,13.28,#fitness,Evening,2025-09-26
15532,Instagram,Video,44660,3763,1384,433951,11.48,#viral,Afternoon,2025-10-20
15533,TikTok,Reel,36387,2836,2008,240014,17.18,#trending,Night,2024-07-05
15534,Facebook,Short,112851,10188,5996,236135,54.64,#foodie,Afternoon,2026-02-16
15535,Instagram,Video,13891,1332,265,440124,3.52,#fashion,Morning,2025-09-21
15536,Instagram,Image,4834,358,258,40597,13.42,#marketing,Afternoon,2026-04-12
15537,TikTok,Image,325102,27940,45357,890985,44.71,#fitness,Night,2024-06-07
15538,Facebook,Short,351092,5899,4440,717312,50.39,#foodie,Night,2025-05-03
15539,TikTok,Carousel,20394,1023,1072,391729,5.74,#foodie,Morning,2024-12-05
15540,Instagram,Short,45658,3292,6506,727382,7.62,#fitness,Morning,2024-09-06
15541,TikTok,Image,76172,354,94,285977,26.79,#trending,Night,2026-05-05
15542,Instagram,Image,73622,808,302,725511,10.3,#fashion,Evening,2025-07-12
15543,LinkedIn,Image,167774,6598,771,371314,47.17,#marketing,Morning,2024-10-03
15544,YouTube,Story,54666,5293,10458,556020,12.66,#trending,Morning,2024-08-22
15545,LinkedIn,Short,26398,163,243,773996,3.46,#fitness,Morning,2025-06-07
15546,TikTok,Carousel,292355,14604,134,887590,34.6,#trending,Afternoon,2025-09-29
15547,LinkedIn,Carousel,108984,8018,7104,907857,13.67,#marketing,Morning,2025-03-16
15548,Twitter,Image,103024,2639,161,270288,39.15,#trending,Night,2024-06-11
15549,YouTube,Image,309415,25311,24788,801028,44.88,#foodie,Morning,2026-01-05
15550,TikTok,Short,486,35,37,21831,2.56,#foodie,Evening,2024-08-21
15551,YouTube,Carousel,6371,481,494,143856,5.11,#travel,Morning,2024-06-24
15552,YouTube,Reel,133658,8686,14302,422829,37.05,#travel,Evening,2025-11-19
15553,TikTok,Carousel,6426,315,280,17536,40.04,#tech,Night,2024-07-19
15554,Facebook,Reel,19747,835,920,126191,17.04,#tech,Morning,2025-07-25
15555,LinkedIn,Carousel,13475,316,255,33545,41.87,#marketing,Night,2024-12-27
15556,Instagram,Story,114686,10441,17105,326498,43.56,#fitness,Morning,2024-05-30
15557,LinkedIn,Short,160922,9413,3085,794264,21.83,#foodie,Afternoon,2024-08-02
15558,Facebook,Short,118364,1090,1370,338184,35.73,#fitness,Morning,2024-08-18
15559,Facebook,Video,9569,623,183,65746,15.78,#travel,Afternoon,2024-09-05
15560,Facebook,Video,271507,11271,22115,979948,31.11,#viral,Night,2025-08-25
15561,TikTok,Short,130822,12225,24243,850917,19.66,#trending,Afternoon,2024-07-08
15562,TikTok,Image,75583,1067,2039,899573,8.75,#viral,Night,2025-07-30
15563,TikTok,Short,292264,18895,31137,807535,42.39,#travel,Night,2024-08-28
15564,Facebook,Story,213922,20753,17400,632813,39.83,#foodie,Evening,2025-02-16
15565,Twitter,Reel,16738,955,1523,61883,31.05,#marketing,Morning,2024-09-03
15566,TikTok,Story,25180,505,746,215631,12.26,#trending,Morning,2026-02-16
15567,YouTube,Reel,30256,1161,1937,960993,3.47,#fashion,Night,2024-08-18
15568,LinkedIn,Image,263805,17685,16918,647928,46.06,#travel,Night,2025-06-21
15569,Facebook,Story,303385,13333,16017,851214,39.09,#marketing,Morning,2025-07-01
15570,YouTube,Video,64636,2731,849,334249,20.41,#foodie,Evening,2024-06-12
15571,Twitter,Carousel,123226,6825,11776,294348,48.18,#marketing,Night,2024-10-08
15572,TikTok,Short,8254,419,290,194652,4.6,#viral,Afternoon,2024-09-14
15573,Facebook,Carousel,309200,2442,3526,665525,47.36,#foodie,Afternoon,2026-04-03
15574,YouTube,Video,16225,1269,1313,58106,32.37,#trending,Night,2025-07-22
15575,Twitter,Short,9398,617,981,432111,2.54,#fashion,Evening,2024-10-03
15576,Instagram,Image,13753,1203,909,59172,26.81,#trending,Afternoon,2024-11-14
15577,Facebook,Reel,15370,883,544,86541,19.41,#marketing,Evening,2024-08-08
15578,YouTube,Short,75421,5666,8575,249443,35.94,#fitness,Night,2025-03-11
15579,Facebook,Carousel,6746,637,316,105824,7.28,#foodie,Afternoon,2026-04-27
15580,YouTube,Carousel,75001,2405,303,211367,36.76,#trending,Night,2024-08-11
15581,YouTube,Short,265399,9043,15808,655643,44.27,#viral,Morning,2025-02-12
15582,TikTok,Carousel,228024,17450,6721,998283,25.26,#tech,Evening,2026-01-26
15583,Twitter,Story,265690,14985,6468,893147,32.15,#viral,Evening,2024-08-18
15584,Facebook,Short,329008,14849,5235,674930,51.72,#tech,Evening,2024-06-08
15585,LinkedIn,Video,149910,7105,2632,481792,33.14,#foodie,Evening,2024-09-10
15586,Facebook,Video,105994,5417,9907,266360,45.55,#travel,Night,2024-09-19
15587,LinkedIn,Story,182160,11030,494,665466,29.11,#trending,Night,2024-10-31
15588,Facebook,Video,54959,2553,367,973866,5.94,#foodie,Morning,2026-02-07
15589,Facebook,Reel,9124,333,266,168202,5.78,#fashion,Morning,2024-11-05
15590,Twitter,Short,74156,6951,13031,590309,15.95,#fashion,Afternoon,2024-07-01
15591,Instagram,Reel,53845,5084,7911,913971,7.31,#foodie,Morning,2024-09-14
15592,TikTok,Short,385671,805,1102,975604,39.73,#marketing,Afternoon,2025-12-15
15593,TikTok,Video,14471,1427,1359,234541,7.36,#trending,Morning,2024-09-02
15594,Facebook,Video,42223,205,355,130096,32.89,#fitness,Evening,2024-09-19
15595,Instagram,Story,134576,10880,15873,675304,23.89,#viral,Evening,2025-12-28
15596,TikTok,Short,219240,8299,4978,462585,50.26,#foodie,Night,2025-12-08
15597,Instagram,Carousel,26765,2283,174,666031,4.39,#viral,Afternoon,2024-07-05
15598,TikTok,Short,252087,5458,5660,675570,38.96,#fitness,Morning,2024-11-13
15599,TikTok,Reel,54931,4895,7685,246164,27.43,#trending,Evening,2026-01-06
15600,Instagram,Reel,112833,282,292,320164,35.42,#viral,Afternoon,2024-07-06
15601,Twitter,Short,398911,28991,32413,877414,52.46,#travel,Night,2024-11-16
15602,YouTube,Story,79801,3256,5612,192365,46.09,#viral,Night,2025-03-07
15603,YouTube,Video,49546,4950,7194,133141,46.33,#travel,Afternoon,2025-03-07
15604,Facebook,Reel,174624,3224,4606,661395,27.59,#travel,Night,2024-07-01
15605,Instagram,Reel,54747,3921,6358,134978,48.18,#fitness,Night,2024-09-01
15606,TikTok,Short,28111,1534,2038,957958,3.31,#fashion,Evening,2024-12-30
15607,Instagram,Story,73264,4952,120,513257,15.26,#trending,Night,2025-05-04
15608,Facebook,Carousel,266211,20983,28316,546598,57.72,#tech,Morning,2026-02-15
15609,YouTube,Reel,28705,2334,2261,178580,18.65,#viral,Night,2025-08-22
15610,LinkedIn,Story,10248,291,311,160833,6.75,#tech,Morning,2025-10-26
15611,TikTok,Reel,277933,21101,15215,763425,41.16,#fitness,Afternoon,2025-08-18
15612,Instagram,Story,9920,95,100,34478,29.34,#marketing,Evening,2024-08-21
15613,LinkedIn,Carousel,220536,6075,9361,567149,41.61,#tech,Morning,2024-05-23
15614,TikTok,Story,64314,358,458,817511,7.97,#fashion,Afternoon,2025-12-27
15615,Instagram,Short,2176,108,27,54342,4.25,#fitness,Evening,2025-03-25
15616,Facebook,Story,190487,3913,2330,456381,43.11,#viral,Night,2025-03-13
15617,TikTok,Short,22632,411,630,156509,15.13,#viral,Morning,2024-05-30
15618,Twitter,Carousel,56423,4607,8227,774445,8.94,#fashion,Night,2024-08-16
15619,TikTok,Image,133815,4846,7655,453110,32.29,#tech,Morning,2025-12-28
15620,YouTube,Carousel,1393,54,26,27429,5.37,#viral,Afternoon,2026-04-08
15621,Twitter,Image,302150,17153,603,641465,49.87,#travel,Evening,2025-08-15
15622,YouTube,Reel,22441,1548,132,480679,5.02,#trending,Afternoon,2026-01-06
15623,YouTube,Carousel,60954,4549,1726,431210,15.59,#fitness,Evening,2024-09-05
15624,YouTube,Carousel,306583,8516,3812,654367,48.74,#trending,Evening,2024-11-05
15625,Instagram,Image,108529,2732,3679,557502,20.62,#foodie,Night,2025-11-08
15626,Instagram,Reel,31674,2822,2355,445987,8.26,#tech,Night,2024-07-06
15627,LinkedIn,Carousel,221885,3737,2607,639495,35.69,#fashion,Afternoon,2025-08-03
15628,LinkedIn,Carousel,150646,3238,4917,660437,24.04,#marketing,Evening,2025-12-28
15629,YouTube,Story,18440,1325,1809,74726,28.87,#tech,Afternoon,2024-05-30
15630,YouTube,Story,5301,343,557,44944,13.8,#tech,Evening,2026-04-02
15631,LinkedIn,Video,118630,11599,19922,316515,47.44,#trending,Night,2026-04-03
15632,Instagram,Reel,33499,2150,276,135698,26.47,#tech,Night,2024-07-24
15633,Facebook,Video,199056,15189,24906,594822,40.21,#foodie,Afternoon,2025-07-25
